start	end	text
3.473	12.603	2022年,淡江教會完成了淡海堂的十年建堂計劃,繼續回應神的呼召,走出淡水河向全臺灣職堂拓展。
12.603	18.409	九月份,桃園堂正式成立,身為十年二十個堂點意象的第一個果子。
18.409	23.614	教會裝備訓練了第一批桃園的弟兄姊妹,成為牧者最好的童工。
24.155	27.258	聚會人數也快速的成長。
27.258	29.420	這讓從淡水過來支援。
29.420	34.925	不辭心腦的唐弟兄姊妹，心中向神充滿了無限的感恩。
34.925	39.369	桃園市是臺灣六都當中，最年輕、最有活力的城市。
39.369	43.633	桃園堂的弟兄姊妹，也是充滿了福音動力。
43.633	47.917	積極用各樣的方式，傳揚主耶穌的十字架福音。
48.473	57.997	如今我們正從在全臺灣執堂拓點的淡江三點點計畫,眺望未來向全世界宣教的淡江四點點計畫。
57.997	66.140	桃園堂,不僅是淡江教會執堂拓點的出手果子,更是積極完成大使命的火力教會。
66.140	77.324	讓我們一起跟隨神的帶領,離開我們的舒適圈,邁開傳福音宣教的腳步,從臺灣頭到世界尾,對臺灣頭到世界尾。
