start	end	text
0.009	19.327	接著我上次講到的群體的恩膏我們今天這個題目就把它叫做第二次嘛就叫做群體恩膏二對不對好其實我這個題目的話呢我上次講的時候蠻緊張的因為這題目不太好講那我自己覺得在丹江教會的話我很
21.357	49.662	很實際的經歷到神在我們這個群體所賜下的各樣的恩膏是非常非常大的那如果要把群體的恩膏這樣的一個詞用一句話來表達我大概會這樣講就是按照神的旨意祂親自就會把祂的子民放在一起來成就祂的事工在這樣的過程當中當我們同心合意的按祂旨意而行的時候祂的恩膏就降在這個群體
50.162	58.388	繁體中文，臺灣國語。繁體中文，臺灣國語。繁體中文，臺灣國語。繁體中文，臺灣國語。繁體中文，臺灣國語。
78.916	87.535	在群體N高二之前,我們把群體N高一稍微整理一下。
88.882	95.409	繁體中文，臺灣國語。繁體中文，臺灣國語。繁體中文，臺灣國語。
110.35	136.641	八行詩嘛。我們就把它分成四段。兩行兩行兩行兩行。這樣子我們來看一下。大家幫我一下。我們前面兩行我們一起來讀一下好不好。來。順不順?我們要請我們教會裡頭有音樂恩賜的弟兄姊妹,你們把它寫成歌好了。
137.363	158.942	這兩句講什麼?這兩句講的就是上次我用《願福音》裡頭來跟大家提的很清楚就是說,我們如果很清楚的知道神給我們的護照的話,我們可以跟祂要求給恩膏的。在個人的恩膏的基礎上的時候,你就發現你的恩膏那樣,我的恩膏那樣,我的恩膏就很不一樣。
159.462	187.248	然後你就會發現怎麼樣的話呢?我們突然間,我們幾個怎麼湊在一起?我們怎麼在一起做一些事情呢?在這樣的過程當中的時候,你就發現這是很真實的事情。那我們在一起幹什麼呢?我們怎麼樣來做是合神心意呢?第三節,第四節,來。相愛合一,第一要。肢體安排,神指導。盡心盡意,神所教。互相效力,成效高。你就發現,
189.548	214.542	耶穌很清楚的,在約翰福音十三章到十七章的話,祂從頭到尾講一講就是,你們要彼此相愛,你們要合一。一直講的是這句話,而且特別在約翰福音十七章的時候,用祂自己跟聖靈跟父的一種合一來做一個模範,讓我們在祂最後的禱告裡頭,我們從祂的那個學習。所以在這樣一個狀況下的時候,我們必須要認識一件事情,
215.162	244.094	剛才我們唱的詩歌也提到的,就是全部是以神的旨意,主耶穌基督他親自安排,把我們放在一起。按照他的旨意,他來把我們放在一起的時候,我們就會發現很好玩的事情出來的。因為當我們目標一致的時候,我就發現,哎呦,我會外公,可是你有親公呢。你有親公,可是他有內公呢。那把它加在一起的時候,結長補短,你就發現很奇妙的事情就開始發生出來的。
245.435	271.522	為什麼這樣做呢?因為我們把它湊在一起,或者應該更正確地講,神把我們放在一起是為了建造基督的身體。第五節,第六節,來。基督身體來建造,弟兄姊妹都是寶,主賜恩賜與恩膏,人人賜皆用道。然後你就發現在建造主耶穌基督的身體,比如說我們建造
272.381	289.367	淡江教會的過程當中,你就會發現,神就用我們每個人不同的恩賜。請問淡江教會的主是誰?耶穌,對的。那主耶穌基督是真正我們教會的主,祂任命什麼人來負責管理這個教會?你們不認得啊?
290.674	305.309	請問淡江教會主任牧師的大名是什麼?莊育民主任牧師。在這個位份上的時候,莊牧師就是我們大家敬重的對象。
305.93	333.967	比他大23歲的另外一位牧師,見到他就要跟他鞠躬,因為他是主任牧師。比他大更多的,我的96歲的張奶奶,我的岳母,看到莊牧師也非常敬重,因為他是我們主任牧師。他這個主任牧師,神把他放在那邊的時候,神就要給他恩膏了。你們就會發現,莊牧師在這邊講道的時候,
334.94	339.966	繁體中文，臺灣國語。繁體中文，臺灣國語
348.695	377.661	怎麼辦?我就要用什麼補什麼的?勤能補濁。我就要拼命寫、拼命寫、拼命寫,然後來補。他是主任牧師,所以我不是主任牧師。你要發現不同的群體裡頭,神就把我們放在一起的時候,最重要是我們要知道,神到底把我們放在一起幹什麼?莊牧師最重要的責任是跟我們講清楚,他領受到的淡江教會,神把我們放在一起要幹嘛?
378.609	390.468	我們的責任就是在這個基督徒身體的一個整體性價我是眼睛嗎?我是鼻子嗎?保羅講的,對不對?中間我們有一些
391.408	419.293	我們的角色是比較體面的角色,有些是比較不體面的角色,但是都會有神的榮美,因為是神把我們放在那邊的。所以在這樣的情況下的時候,如果每個人恩賜都不一樣的時候,最重要的是,我尊重你這個恩賜,因為你這個我沒有,而不是嫉妒你。你尊重我的恩賜,因為我這個可以結長來補短。所以這樣的話,我們基督的身體就建造,基督的身體建造起來幹什麼呢?最後兩節,來。
420.145	438.9	榮耀主民中目標。群體恩高,齊互孝。肢體互助成效。國度復興必臨到。當我們都願意把我們自己放在基督身體頭,一起來建造的時候,肢體互相扶持的時候,榮耀主。
439.701	467.778	你就發現主的榮耀在我們淡江教會彰顯出來。那在這過程當中的時候,你就發現,哦,原來,原來神的國度是這樣子。我們就來學習,我們就會發現,我們在不同的狀況下的時候,神幫我們放在這個群體裡頭。比方說,神把我放在牧師的位分上。我剛剛講到了,我是淡江教會的幾位牧師之一。那我在我這份上,我要請教莊牧師,你覺得我應該做什麼?
468.882	473.944	繁體中文，臺灣國語。繁體中文，臺灣國語。
491.852	517.826	當我們講五重知識的使徒,那報名恐怕就零了,沒有誰敢認為他是使徒,對不對?後來專門師跟我討論,我們說我們把那個使徒範圍弄小一點,我們叫做職場使者,我們就開始,就跑出職場使者這個五重知識的課程出來,那在過程當中的話,我們就發現弟兄姊妹覺得好玩,那我們就開始,然後我們開始開課以後,
518.814	542.675	博訊弟兄跟我討論,我們就說,這個好像還蠻好玩的。大家也蠻同心的,我們就把它變成,畢業生我們就變成一個團企了,就跑出職場團企出來。今天我講職場團企的目的是拋磚引玉,因為這是我們整個淡江教會那麼多的不同群體裡面的其中的一份。我們的很多基督身體的事工的話,
543.456	567.596	有些是很有結構性的,比如說淡天教會是一個結構性的。職場團聚是一個也有結構性也沒有結構性的,不是很那個的。有一些我自己參與的一些事工是沒有結構性的,比如說整體宣教的話,我從不同的一個角度,我就講這個禮拜好了。我這個禮拜,禮拜一跟很多上海團聚的弟兄姊妹在一起,師母跟我姊妹在一起。
568.49	595.749	我們大家在一起很高興,但是這些人裡頭有蠻多的在我們建堂的份上是非常有份的。不是一點點,非常有份的。所以在這件事情上,從建堂這個宣教角度上,他們是這個群體裡面的一部分。我們這個群體不是隻有剛才在這邊負責報告的王雲正牧師,也不是隻有我們主任牧師,也不是隻有建堂委員,
596.817	612.367	那幾位弟兄姊妹他們有份嘛,對不對?禮拜三晚上我在幹什麼?禮拜三晚上我在跟從美國紐約一個很大的教會叫Redeemer Church,救贖主教會裡頭的一個很重要的亞洲的事工的負責人叫J.
612.367	622.494	Kyle,那是非常德高望重,很受敬重的一位牧師。跟他吃飯,為什麼呢?因為在建堂的事工上,他們也在幫助我們。
623.814	649.093	昨天晚上我在幹什麼?因為我前天晚上為了準備這些信息,本來只睡了一個半小時,因為還有別的事情插在一起了。所以昨天已經很累了,可是我們可愛的小弟兄,薛祖祥弟兄,他在尼泊爾,跟我在用LINE在通話。我們約好了,時間不夠,下禮拜還在通話。
649.633	677.248	所以我們的小弟兄出去的話,在這件事情上,是他在那邊負責,可是我至少為他禱告啊。我要為他做一些我認為我可以做的一件事情。大家這樣理解嗎?這是一個沒有架構的,我這一份。所以你就發現,神把不同的人在不同的群體,他會降下恩膏。今天我們要幹什麼?今天我們要做的呢,就是用一些實例啊。因為如果我做總結的話呢,
678.336	694.297	所謂的第一個,整個的第一講的一個總結,就是在我們在一起的時候,當神把我們放在一起的時候,我們到底要幹嘛呢?我們到底要怎麼做呢?我們沒有這些能力,那怎麼辦呢?我們向神求恩膏。群體的恩膏這樣就降下來了。
694.377	716.502	我剛講職場團契做例子的話,我們做心事,我們今天向神求心事。今天大家要鼓勵的事情,我今天找了四位弟兄姊妹,我跟職場團契的所有弟兄姊妹跟他們一起講,我這個心意就是說是,你們要不要陪牧師一起來講道,把所有人都嚇跑了,他們都不敢,大家彼此推薦。
717.142	746.452	沒有一個自建的,都是彼此推薦。但是最後的話,我們就決定這次,我們有四位弟兄姊妹,等一下你們一位一位會碰到,我們請她來。第一位,第一位就是我們職場團企在建造過程當中,出力最多,花時間最多,花心血最多的。她叫什麼名字?我剛剛講過,她叫什麼名字?再講一次。
748.097	755.935	你們要不要跟他問好?他問安之前你們要不要問安安?你們鼓勵他好不好?因為他有機會站講臺
